model,model_tag,arch,window,temp,pair,generation,hamming
distilroberta-base,distilroberta-base,local,1,0.6,5,18,0.0
distilroberta-base,distilroberta-base,local,1,0.6,5,19,0.0
distilroberta-base,distilroberta-base,local,1,0.6,5,20,0.0
distilroberta-base,distilroberta-base,local,1,0.6,5,21,0.0
distilroberta-base,distilroberta-base,local,1,0.6,5,22,0.0
distilroberta-base,distilroberta-base,local,1,0.6,5,23,0.0
distilroberta-base,distilroberta-base,local,1,0.6,5,24,0.0
distilroberta-base,distilroberta-base,local,1,0.6,5,25,0.0
distilroberta-base,distilroberta-base,local,1,0.6,5,26,0.0
distilroberta-base,distilroberta-base,local,1,0.6,5,27,0.0
distilroberta-base,distilroberta-base,local,1,0.6,5,28,0.0
distilroberta-base,distilroberta-base,local,1,0.6,5,29,0.0
distilroberta-base,distilroberta-base,local,1,0.6,5,30,0.0
distilroberta-base,distilroberta-base,local,1,0.6,5,31,0.0
distilroberta-base,distilroberta-base,local,1,0.6,5,32,0.0
distilroberta-base,distilroberta-base,local,1,0.6,5,33,0.0
distilroberta-base,distilroberta-base,local,1,0.6,5,34,0.0
distilroberta-base,distilroberta-base,local,1,0.6,5,35,0.0
distilroberta-base,distilroberta-base,local,1,0.6,5,36,0.0
distilroberta-base,distilroberta-base,local,1,0.6,5,37,0.0
distilroberta-base,distilroberta-base,local,1,0.6,5,38,0.0
distilroberta-base,distilroberta-base,local,1,0.6,5,39,0.0
distilroberta-base,distilroberta-base,local,1,0.6,5,40,0.0
distilroberta-base,distilroberta-base,local,1,0.6,5,41,0.0
distilroberta-base,distilroberta-base,local,1,0.6,5,42,0.0
distilroberta-base,distilroberta-base,local,1,0.6,5,43,0.0
distilroberta-base,distilroberta-base,local,1,0.6,5,44,0.0
distilroberta-base,distilroberta-base,local,1,0.6,5,45,0.0
distilroberta-base,distilroberta-base,local,1,0.6,5,46,0.0
distilroberta-base,distilroberta-base,local,1,0.6,5,47,0.0
distilroberta-base,distilroberta-base,local,1,0.6,5,48,0.0
distilroberta-base,distilroberta-base,local,1,0.6,5,49,0.0
distilroberta-base,distilroberta-base,local,1,0.6,5,50,0.0
distilroberta-base,distilroberta-base,local,1,0.6,5,51,0.0
distilroberta-base,distilroberta-base,local,1,0.6,5,52,0.0
distilroberta-base,distilroberta-base,local,1,0.6,5,53,0.0
distilroberta-base,distilroberta-base,local,1,0.6,5,54,0.0
distilroberta-base,distilroberta-base,local,1,0.6,5,55,0.0
distilroberta-base,distilroberta-base,local,1,0.6,5,56,0.0
distilroberta-base,distilroberta-base,local,1,0.6,5,57,0.0
distilroberta-base,distilroberta-base,local,1,0.6,5,58,0.0
distilroberta-base,distilroberta-base,local,1,0.6,5,59,0.0
distilroberta-base,distilroberta-base,local,1,0.6,5,60,0.0
distilroberta-base,distilroberta-base,local,1,0.6,5,61,0.0
distilroberta-base,distilroberta-base,local,1,0.6,5,62,0.0
distilroberta-base,distilroberta-base,local,1,0.6,5,63,0.0
distilroberta-base,distilroberta-base,local,1,0.6,5,64,0.0
distilroberta-base,distilroberta-base,local,1,0.6,5,65,0.0
distilroberta-base,distilroberta-base,local,1,0.6,5,66,0.0
distilroberta-base,distilroberta-base,local,1,0.6,5,67,0.0
distilroberta-base,distilroberta-base,local,1,0.6,5,68,0.0
distilroberta-base,distilroberta-base,local,1,0.6,5,69,0.0
distilroberta-base,distilroberta-base,local,1,0.6,5,70,0.0
distilroberta-base,distilroberta-base,local,1,0.6,5,71,0.0
distilroberta-base,distilroberta-base,local,1,0.6,5,72,0.0
distilroberta-base,distilroberta-base,local,1,0.6,5,73,0.0
distilroberta-base,distilroberta-base,local,1,0.6,5,74,0.0
distilroberta-base,distilroberta-base,local,1,0.6,5,75,0.0
distilroberta-base,distilroberta-base,local,1,0.6,5,76,0.0
distilroberta-base,distilroberta-base,local,1,0.6,5,77,0.0
distilroberta-base,distilroberta-base,local,1,0.6,5,78,0.0
distilroberta-base,distilroberta-base,local,1,0.6,5,79,0.0
distilroberta-base,distilroberta-base,local,1,0.6,5,80,0.0
distilroberta-base,distilroberta-base,local,1,0.6,6,0,1.0
distilroberta-base,distilroberta-base,local,1,0.6,6,1,1.0
distilroberta-base,distilroberta-base,local,1,0.6,6,2,1.0
distilroberta-base,distilroberta-base,local,1,0.6,6,3,1.0
distilroberta-base,distilroberta-base,local,1,0.6,6,4,1.0
distilroberta-base,distilroberta-base,local,1,0.6,6,5,2.0
distilroberta-base,distilroberta-base,local,1,0.6,6,6,1.0
distilroberta-base,distilroberta-base,local,1,0.6,6,7,2.0
distilroberta-base,distilroberta-base,local,1,0.6,6,8,2.0
distilroberta-base,distilroberta-base,local,1,0.6,6,9,0.0
distilroberta-base,distilroberta-base,local,1,0.6,6,10,0.0
distilroberta-base,distilroberta-base,local,1,0.6,6,11,0.0
distilroberta-base,distilroberta-base,local,1,0.6,6,12,0.0
distilroberta-base,distilroberta-base,local,1,0.6,6,13,0.0
distilroberta-base,distilroberta-base,local,1,0.6,6,14,0.0
distilroberta-base,distilroberta-base,local,1,0.6,6,15,0.0
distilroberta-base,distilroberta-base,local,1,0.6,6,16,0.0
distilroberta-base,distilroberta-base,local,1,0.6,6,17,0.0
distilroberta-base,distilroberta-base,local,1,0.6,6,18,0.0
distilroberta-base,distilroberta-base,local,1,0.6,6,19,0.0
distilroberta-base,distilroberta-base,local,1,0.6,6,20,0.0
distilroberta-base,distilroberta-base,local,1,0.6,6,21,0.0
distilroberta-base,distilroberta-base,local,1,0.6,6,22,0.0
distilroberta-base,distilroberta-base,local,1,0.6,6,23,0.0
distilroberta-base,distilroberta-base,local,1,0.6,6,24,0.0
distilroberta-base,distilroberta-base,local,1,0.6,6,25,0.0
distilroberta-base,distilroberta-base,local,1,0.6,6,26,0.0
distilroberta-base,distilroberta-base,local,1,0.6,6,27,0.0
distilroberta-base,distilroberta-base,local,1,0.6,6,28,0.0
distilroberta-base,distilroberta-base,local,1,0.6,6,29,0.0
distilroberta-base,distilroberta-base,local,1,0.6,6,30,0.0
distilroberta-base,distilroberta-base,local,1,0.6,6,31,0.0
distilroberta-base,distilroberta-base,local,1,0.6,6,32,0.0
distilroberta-base,distilroberta-base,local,1,0.6,6,33,0.0
distilroberta-base,distilroberta-base,local,1,0.6,6,34,0.0
distilroberta-base,distilroberta-base,local,1,0.6,6,35,0.0
distilroberta-base,distilroberta-base,local,1,0.6,6,36,0.0
distilroberta-base,distilroberta-base,local,1,0.6,6,37,0.0
distilroberta-base,distilroberta-base,local,1,0.6,6,38,0.0
distilroberta-base,distilroberta-base,local,1,0.6,6,39,0.0
distilroberta-base,distilroberta-base,local,1,0.6,6,40,0.0
distilroberta-base,distilroberta-base,local,1,0.6,6,41,0.0
distilroberta-base,distilroberta-base,local,1,0.6,6,42,0.0
distilroberta-base,distilroberta-base,local,1,0.6,6,43,0.0
distilroberta-base,distilroberta-base,local,1,0.6,6,44,0.0
distilroberta-base,distilroberta-base,local,1,0.6,6,45,0.0
distilroberta-base,distilroberta-base,local,1,0.6,6,46,0.0
distilroberta-base,distilroberta-base,local,1,0.6,6,47,0.0
distilroberta-base,distilroberta-base,local,1,0.6,6,48,0.0
distilroberta-base,distilroberta-base,local,1,0.6,6,49,0.0
distilroberta-base,distilroberta-base,local,1,0.6,6,50,0.0
distilroberta-base,distilroberta-base,local,1,0.6,6,51,0.0
distilroberta-base,distilroberta-base,local,1,0.6,6,52,0.0
distilroberta-base,distilroberta-base,local,1,0.6,6,53,0.0
distilroberta-base,distilroberta-base,local,1,0.6,6,54,0.0
distilroberta-base,distilroberta-base,local,1,0.6,6,55,0.0
distilroberta-base,distilroberta-base,local,1,0.6,6,56,0.0
distilroberta-base,distilroberta-base,local,1,0.6,6,57,0.0
distilroberta-base,distilroberta-base,local,1,0.6,6,58,0.0
distilroberta-base,distilroberta-base,local,1,0.6,6,59,0.0
distilroberta-base,distilroberta-base,local,1,0.6,6,60,0.0
distilroberta-base,distilroberta-base,local,1,0.6,6,61,0.0
distilroberta-base,distilroberta-base,local,1,0.6,6,62,0.0
distilroberta-base,distilroberta-base,local,1,0.6,6,63,0.0
distilroberta-base,distilroberta-base,local,1,0.6,6,64,0.0
distilroberta-base,distilroberta-base,local,1,0.6,6,65,0.0
distilroberta-base,distilroberta-base,local,1,0.6,6,66,0.0
distilroberta-base,distilroberta-base,local,1,0.6,6,67,0.0
distilroberta-base,distilroberta-base,local,1,0.6,6,68,0.0
distilroberta-base,distilroberta-base,local,1,0.6,6,69,0.0
distilroberta-base,distilroberta-base,local,1,0.6,6,70,0.0
distilroberta-base,distilroberta-base,local,1,0.6,6,71,0.0
distilroberta-base,distilroberta-base,local,1,0.6,6,72,0.0
distilroberta-base,distilroberta-base,local,1,0.6,6,73,0.0
distilroberta-base,distilroberta-base,local,1,0.6,6,74,0.0
distilroberta-base,distilroberta-base,local,1,0.6,6,75,0.0
distilroberta-base,distilroberta-base,local,1,0.6,6,76,0.0
distilroberta-base,distilroberta-base,local,1,0.6,6,77,0.0
distilroberta-base,distilroberta-base,local,1,0.6,6,78,0.0
distilroberta-base,distilroberta-base,local,1,0.6,6,79,0.0
distilroberta-base,distilroberta-base,local,1,0.6,6,80,0.0
distilroberta-base,distilroberta-base,local,1,0.6,7,0,1.0
distilroberta-base,distilroberta-base,local,1,0.6,7,1,7.0
distilroberta-base,distilroberta-base,local,1,0.6,7,2,8.0
distilroberta-base,distilroberta-base,local,1,0.6,7,3,9.0
distilroberta-base,distilroberta-base,local,1,0.6,7,4,10.0
distilroberta-base,distilroberta-base,local,1,0.6,7,5,8.0
distilroberta-base,distilroberta-base,local,1,0.6,7,6,6.0
distilroberta-base,distilroberta-base,local,1,0.6,7,7,4.0
distilroberta-base,distilroberta-base,local,1,0.6,7,8,3.0
distilroberta-base,distilroberta-base,local,1,0.6,7,9,2.0
distilroberta-base,distilroberta-base,local,1,0.6,7,10,2.0
distilroberta-base,distilroberta-base,local,1,0.6,7,11,3.0
distilroberta-base,distilroberta-base,local,1,0.6,7,12,2.0
distilroberta-base,distilroberta-base,local,1,0.6,7,13,0.0
distilroberta-base,distilroberta-base,local,1,0.6,7,14,0.0
distilroberta-base,distilroberta-base,local,1,0.6,7,15,0.0
distilroberta-base,distilroberta-base,local,1,0.6,7,16,0.0
distilroberta-base,distilroberta-base,local,1,0.6,7,17,0.0
distilroberta-base,distilroberta-base,local,1,0.6,7,18,0.0
distilroberta-base,distilroberta-base,local,1,0.6,7,19,0.0
distilroberta-base,distilroberta-base,local,1,0.6,7,20,0.0
distilroberta-base,distilroberta-base,local,1,0.6,7,21,0.0
distilroberta-base,distilroberta-base,local,1,0.6,7,22,0.0
distilroberta-base,distilroberta-base,local,1,0.6,7,23,0.0
distilroberta-base,distilroberta-base,local,1,0.6,7,24,0.0
distilroberta-base,distilroberta-base,local,1,0.6,7,25,0.0
distilroberta-base,distilroberta-base,local,1,0.6,7,26,0.0
distilroberta-base,distilroberta-base,local,1,0.6,7,27,0.0
distilroberta-base,distilroberta-base,local,1,0.6,7,28,0.0
distilroberta-base,distilroberta-base,local,1,0.6,7,29,0.0
distilroberta-base,distilroberta-base,local,1,0.6,7,30,0.0
distilroberta-base,distilroberta-base,local,1,0.6,7,31,0.0
distilroberta-base,distilroberta-base,local,1,0.6,7,32,0.0
distilroberta-base,distilroberta-base,local,1,0.6,7,33,0.0
distilroberta-base,distilroberta-base,local,1,0.6,7,34,0.0
distilroberta-base,distilroberta-base,local,1,0.6,7,35,0.0
distilroberta-base,distilroberta-base,local,1,0.6,7,36,0.0
distilroberta-base,distilroberta-base,local,1,0.6,7,37,0.0
distilroberta-base,distilroberta-base,local,1,0.6,7,38,0.0
distilroberta-base,distilroberta-base,local,1,0.6,7,39,0.0
distilroberta-base,distilroberta-base,local,1,0.6,7,40,0.0
distilroberta-base,distilroberta-base,local,1,0.6,7,41,0.0
distilroberta-base,distilroberta-base,local,1,0.6,7,42,0.0
distilroberta-base,distilroberta-base,local,1,0.6,7,43,0.0
distilroberta-base,distilroberta-base,local,1,0.6,7,44,0.0
distilroberta-base,distilroberta-base,local,1,0.6,7,45,0.0
distilroberta-base,distilroberta-base,local,1,0.6,7,46,0.0
distilroberta-base,distilroberta-base,local,1,0.6,7,47,0.0
distilroberta-base,distilroberta-base,local,1,0.6,7,48,0.0
distilroberta-base,distilroberta-base,local,1,0.6,7,49,0.0
distilroberta-base,distilroberta-base,local,1,0.6,7,50,0.0
distilroberta-base,distilroberta-base,local,1,0.6,7,51,0.0
distilroberta-base,distilroberta-base,local,1,0.6,7,52,0.0
distilroberta-base,distilroberta-base,local,1,0.6,7,53,0.0
distilroberta-base,distilroberta-base,local,1,0.6,7,54,0.0
distilroberta-base,distilroberta-base,local,1,0.6,7,55,0.0
distilroberta-base,distilroberta-base,local,1,0.6,7,56,0.0
distilroberta-base,distilroberta-base,local,1,0.6,7,57,0.0
distilroberta-base,distilroberta-base,local,1,0.6,7,58,0.0
distilroberta-base,distilroberta-base,local,1,0.6,7,59,0.0
distilroberta-base,distilroberta-base,local,1,0.6,7,60,0.0
distilroberta-base,distilroberta-base,local,1,0.6,7,61,0.0
distilroberta-base,distilroberta-base,local,1,0.6,7,62,0.0
distilroberta-base,distilroberta-base,local,1,0.6,7,63,0.0
distilroberta-base,distilroberta-base,local,1,0.6,7,64,0.0
distilroberta-base,distilroberta-base,local,1,0.6,7,65,0.0
distilroberta-base,distilroberta-base,local,1,0.6,7,66,0.0
distilroberta-base,distilroberta-base,local,1,0.6,7,67,0.0
distilroberta-base,distilroberta-base,local,1,0.6,7,68,0.0
distilroberta-base,distilroberta-base,local,1,0.6,7,69,0.0
distilroberta-base,distilroberta-base,local,1,0.6,7,70,0.0
distilroberta-base,distilroberta-base,local,1,0.6,7,71,0.0
distilroberta-base,distilroberta-base,local,1,0.6,7,72,0.0
distilroberta-base,distilroberta-base,local,1,0.6,7,73,0.0
distilroberta-base,distilroberta-base,local,1,0.6,7,74,0.0
distilroberta-base,distilroberta-base,local,1,0.6,7,75,0.0
distilroberta-base,distilroberta-base,local,1,0.6,7,76,0.0
distilroberta-base,distilroberta-base,local,1,0.6,7,77,0.0
distilroberta-base,distilroberta-base,local,1,0.6,7,78,0.0
distilroberta-base,distilroberta-base,local,1,0.6,7,79,0.0
distilroberta-base,distilroberta-base,local,1,0.6,7,80,0.0
distilroberta-base,distilroberta-base,local,1,0.8,0,0,1.0
distilroberta-base,distilroberta-base,local,1,0.8,0,1,4.0
distilroberta-base,distilroberta-base,local,1,0.8,0,2,6.0
distilroberta-base,distilroberta-base,local,1,0.8,0,3,8.0
distilroberta-base,distilroberta-base,local,1,0.8,0,4,14.0
distilroberta-base,distilroberta-base,local,1,0.8,0,5,13.0
distilroberta-base,distilroberta-base,local,1,0.8,0,6,13.0
distilroberta-base,distilroberta-base,local,1,0.8,0,7,15.0
distilroberta-base,distilroberta-base,local,1,0.8,0,8,14.0
distilroberta-base,distilroberta-base,local,1,0.8,0,9,13.0
distilroberta-base,distilroberta-base,local,1,0.8,0,10,14.0
distilroberta-base,distilroberta-base,local,1,0.8,0,11,16.0
distilroberta-base,distilroberta-base,local,1,0.8,0,12,15.0
distilroberta-base,distilroberta-base,local,1,0.8,0,13,14.0
distilroberta-base,distilroberta-base,local,1,0.8,0,14,11.0
distilroberta-base,distilroberta-base,local,1,0.8,0,15,10.0
distilroberta-base,distilroberta-base,local,1,0.8,0,16,14.0
distilroberta-base,distilroberta-base,local,1,0.8,0,17,12.0
distilroberta-base,distilroberta-base,local,1,0.8,0,18,11.0
distilroberta-base,distilroberta-base,local,1,0.8,0,19,9.0
distilroberta-base,distilroberta-base,local,1,0.8,0,20,9.0
distilroberta-base,distilroberta-base,local,1,0.8,0,21,10.0
distilroberta-base,distilroberta-base,local,1,0.8,0,22,12.0
distilroberta-base,distilroberta-base,local,1,0.8,0,23,6.0
distilroberta-base,distilroberta-base,local,1,0.8,0,24,3.0
distilroberta-base,distilroberta-base,local,1,0.8,0,25,2.0
distilroberta-base,distilroberta-base,local,1,0.8,0,26,1.0
distilroberta-base,distilroberta-base,local,1,0.8,0,27,1.0
distilroberta-base,distilroberta-base,local,1,0.8,0,28,1.0
distilroberta-base,distilroberta-base,local,1,0.8,0,29,1.0
distilroberta-base,distilroberta-base,local,1,0.8,0,30,2.0
distilroberta-base,distilroberta-base,local,1,0.8,0,31,1.0
distilroberta-base,distilroberta-base,local,1,0.8,0,32,2.0
distilroberta-base,distilroberta-base,local,1,0.8,0,33,1.0
distilroberta-base,distilroberta-base,local,1,0.8,0,34,2.0
distilroberta-base,distilroberta-base,local,1,0.8,0,35,1.0
distilroberta-base,distilroberta-base,local,1,0.8,0,36,2.0
distilroberta-base,distilroberta-base,local,1,0.8,0,37,2.0
distilroberta-base,distilroberta-base,local,1,0.8,0,38,1.0
distilroberta-base,distilroberta-base,local,1,0.8,0,39,2.0
distilroberta-base,distilroberta-base,local,1,0.8,0,40,1.0
distilroberta-base,distilroberta-base,local,1,0.8,0,41,0.0
distilroberta-base,distilroberta-base,local,1,0.8,0,42,0.0
distilroberta-base,distilroberta-base,local,1,0.8,0,43,0.0
distilroberta-base,distilroberta-base,local,1,0.8,0,44,0.0
distilroberta-base,distilroberta-base,local,1,0.8,0,45,0.0
distilroberta-base,distilroberta-base,local,1,0.8,0,46,0.0
distilroberta-base,distilroberta-base,local,1,0.8,0,47,0.0
distilroberta-base,distilroberta-base,local,1,0.8,0,48,0.0
distilroberta-base,distilroberta-base,local,1,0.8,0,49,0.0
distilroberta-base,distilroberta-base,local,1,0.8,0,50,0.0
distilroberta-base,distilroberta-base,local,1,0.8,0,51,0.0
distilroberta-base,distilroberta-base,local,1,0.8,0,52,0.0
distilroberta-base,distilroberta-base,local,1,0.8,0,53,0.0
distilroberta-base,distilroberta-base,local,1,0.8,0,54,0.0
distilroberta-base,distilroberta-base,local,1,0.8,0,55,0.0
distilroberta-base,distilroberta-base,local,1,0.8,0,56,0.0
distilroberta-base,distilroberta-base,local,1,0.8,0,57,0.0
distilroberta-base,distilroberta-base,local,1,0.8,0,58,0.0
distilroberta-base,distilroberta-base,local,1,0.8,0,59,0.0
distilroberta-base,distilroberta-base,local,1,0.8,0,60,0.0
distilroberta-base,distilroberta-base,local,1,0.8,0,61,0.0
distilroberta-base,distilroberta-base,local,1,0.8,0,62,0.0
distilroberta-base,distilroberta-base,local,1,0.8,0,63,0.0
distilroberta-base,distilroberta-base,local,1,0.8,0,64,0.0
distilroberta-base,distilroberta-base,local,1,0.8,0,65,0.0
distilroberta-base,distilroberta-base,local,1,0.8,0,66,0.0
distilroberta-base,distilroberta-base,local,1,0.8,0,67,0.0
distilroberta-base,distilroberta-base,local,1,0.8,0,68,0.0
distilroberta-base,distilroberta-base,local,1,0.8,0,69,0.0
distilroberta-base,distilroberta-base,local,1,0.8,0,70,0.0
distilroberta-base,distilroberta-base,local,1,0.8,0,71,0.0
distilroberta-base,distilroberta-base,local,1,0.8,0,72,0.0
distilroberta-base,distilroberta-base,local,1,0.8,0,73,0.0
distilroberta-base,distilroberta-base,local,1,0.8,0,74,0.0
distilroberta-base,distilroberta-base,local,1,0.8,0,75,0.0
distilroberta-base,distilroberta-base,local,1,0.8,0,76,0.0
distilroberta-base,distilroberta-base,local,1,0.8,0,77,0.0
distilroberta-base,distilroberta-base,local,1,0.8,0,78,0.0
distilroberta-base,distilroberta-base,local,1,0.8,0,79,0.0
distilroberta-base,distilroberta-base,local,1,0.8,0,80,0.0
distilroberta-base,distilroberta-base,local,1,0.8,1,0,1.0
distilroberta-base,distilroberta-base,local,1,0.8,1,1,2.0
distilroberta-base,distilroberta-base,local,1,0.8,1,2,2.0
distilroberta-base,distilroberta-base,local,1,0.8,1,3,1.0
distilroberta-base,distilroberta-base,local,1,0.8,1,4,1.0
distilroberta-base,distilroberta-base,local,1,0.8,1,5,0.0
distilroberta-base,distilroberta-base,local,1,0.8,1,6,0.0
distilroberta-base,distilroberta-base,local,1,0.8,1,7,0.0
distilroberta-base,distilroberta-base,local,1,0.8,1,8,0.0
distilroberta-base,distilroberta-base,local,1,0.8,1,9,0.0
distilroberta-base,distilroberta-base,local,1,0.8,1,10,0.0
distilroberta-base,distilroberta-base,local,1,0.8,1,11,0.0
distilroberta-base,distilroberta-base,local,1,0.8,1,12,0.0
distilroberta-base,distilroberta-base,local,1,0.8,1,13,0.0
distilroberta-base,distilroberta-base,local,1,0.8,1,14,0.0
distilroberta-base,distilroberta-base,local,1,0.8,1,15,0.0
distilroberta-base,distilroberta-base,local,1,0.8,1,16,0.0
distilroberta-base,distilroberta-base,local,1,0.8,1,17,0.0
distilroberta-base,distilroberta-base,local,1,0.8,1,18,0.0
distilroberta-base,distilroberta-base,local,1,0.8,1,19,0.0
